baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	absLog
1700037H04Rik	2563.82785623047	0.189683822277554	0.0732958624245916	-2.58791991802682	0.00965574258623307	0.386985876061498	0.189683822277554
1700040L02Rik	113.356906668704	-0.125015282375166	0.0914226920194066	1.36744258579291	0.171486621789324	0.999638684933826	0.125015282375166
1700048O20Rik	511.98954124627	-0.202794233498577	0.0900440340583434	2.25216734922358	0.0243116985145825	0.63459629478133	0.202794233498577
1700066M21Rik	977.197138090416	0.0981567541204958	0.0767142672188493	-1.27951106983106	0.200717143947972	0.999638684933826	0.0981567541204958
1700088E04Rik	516.502316189713	-0.131959564287484	0.094426801052545	1.3974799825534	0.162269282064296	0.999638684933826	0.131959564287484
1700102P08Rik	58.4944698355197	0.0319553184085287	0.0903502269655989	-0.353682768508105	0.72357663771632	0.999638684933826	0.0319553184085287
1700109H08Rik	130.258020630889	-0.026284815563702	0.0943503808178243	0.278587275810299	0.780561578699824	0.999638684933826	0.026284815563702
1700112E06Rik	45.9609807266978	-0.00652070269058533	0.0862384055280167	0.0756125145248299	0.939727379818135	0.999638684933826	0.00652070269058533
1700123O20Rik	581.63548464271	0.0581539131484338	0.089929808366336	-0.64665892438622	0.517852712863401	0.999638684933826	0.0581539131484338
1810010H24Rik	217.865074965589	-0.171247297135298	0.0943790114808378	1.8144637716413	0.0696063554323485	0.941623204590287	0.171247297135298
1810011O10Rik	46.7508875351218	0.00934942273252053	0.0795793785154743	-0.11748549570166	0.906475337196718	0.999638684933826	0.00934942273252053
1810013L24Rik	1860.24848046948	0.0486350149403033	0.0832004871160056	-0.584552045620742	0.558848960152757	0.999638684933826	0.0486350149403033
1810022K09Rik	846.710885155017	0.083274056315151	0.0893519493160687	-0.931978059265186	0.351347864473839	0.999638684933826	0.083274056315151
1810026J23Rik	2894.70133576556	-0.0151807781306532	0.056535700491807	0.268516671741835	0.788301643723467	0.999638684933826	0.0151807781306532
1810030O07Rik	1220.00081129217	-0.0160641424227945	0.0646551765406472	0.248458720280431	0.803779505281567	0.999638684933826	0.0160641424227945
1810032O08Rik	138.073374431071	0.0417274151212193	0.0934502485723892	-0.446520108385758	0.655221590672523	0.999638684933826	0.0417274151212193
1810037I17Rik	1744.97314071426	-0.00274243214381261	0.0925036686319513	0.0296467392522998	0.976348789146285	0.999638684933826	0.00274243214381261
1810041L15Rik	2438.1587619132	-0.0564078088890804	0.0692563169356705	0.814478900769086	0.415370654607984	0.999638684933826	0.0564078088890804
1810043G02Rik	1389.54019062191	-0.0388155542079464	0.0874627686452546	0.443795169180851	0.657190681358241	0.999638684933826	0.0388155542079464
1810043H04Rik	377.104135415132	0.041017975605031	0.0945299029950791	-0.433915346418648	0.664349915182363	0.999638684933826	0.041017975605031
1810055G02Rik	270.382106447836	0.00969488677229706	0.0894332650135257	-0.108403587533462	0.913675555467624	0.999638684933826	0.00969488677229706
2010005H15Rik	312.036729871816	0.0626642235839512	0.094263087190071	-0.664780089979397	0.506191158996258	0.999638684933826	0.0626642235839512
2010107E04Rik	1970.80781493679	0.0904526127028022	0.093974735466394	-0.962520535481035	0.335788192829198	0.999638684933826	0.0904526127028022
2010107G23Rik	1108.26291913364	0.138534372393957	0.0863165888145009	-1.60495652454101	0.108503372704895	0.999638684933826	0.138534372393957
2010111I01Rik	306.906802998108	0.0714563551102362	0.0884214121124067	-0.80813406394592	0.419013409935278	0.999638684933826	0.0714563551102362
2010300C02Rik	750.710544357189	-0.0787846160937277	0.0917775132113794	0.858430494976184	0.390654794749053	0.999638684933826	0.0787846160937277
2010315B03Rik	968.501355168947	0.0257955503448323	0.0758858737465958	-0.339925589194253	0.733912565503967	0.999638684933826	0.0257955503448323
2210013O21Rik	1585.0883315453	0.0840385482043518	0.0901771149470566	-0.931927665391505	0.351373909067048	0.999638684933826	0.0840385482043518
2210016F16Rik	746.352394105485	0.0475196755469216	0.0771743154159447	-0.615744698100732	0.538063031637852	0.999638684933826	0.0475196755469216
2210016L21Rik	3165.15830862542	0.0345648242177824	0.0848896721514306	-0.407173491683698	0.683880569496067	0.999638684933826	0.0345648242177824
2210408I21Rik	422.820601687971	-0.107630056578589	0.083601330240811	1.2874203827686	0.197947803691546	0.999638684933826	0.107630056578589
2300009A05Rik	430.533087531442	-0.0383447364078927	0.0838241000504608	0.457442864102445	0.647352760926184	0.999638684933826	0.0383447364078927
2310009B15Rik	191.943016789591	0.0731452280112412	0.0940152587627257	-0.778014430570722	0.436560506038976	0.999638684933826	0.0731452280112412
2310011J03Rik	587.937595567192	0.0495383689465327	0.0820156976355055	-0.604010822009846	0.545836447221582	0.999638684933826	0.0495383689465327
2310022A10Rik	749.876617486963	-0.0800291459381234	0.0718894585291672	1.1132250482267	0.265611787470338	0.999638684933826	0.0800291459381234
2310022B05Rik	6875.02476881145	0.0218351669527226	0.0697350827197759	-0.313115953994996	0.75419256858241	0.999638684933826	0.0218351669527226
2310030G06Rik	66.3730408204647	-0.0267761655873083	0.0886534180520829	0.302031959687979	0.762627699668287	0.999638684933826	0.0267761655873083
2310033P09Rik	560.967154658051	0.0599335652675495	0.0911293604104939	-0.657675693076058	0.510746544572263	0.999638684933826	0.0599335652675495
2310035C23Rik	2889.44812544809	-0.0207098481016481	0.0813154941370759	0.25468514114588	0.798966293535986	0.999638684933826	0.0207098481016481
2310036O22Rik	2262.88839132701	0.0137659979323664	0.0819286071885162	-0.168024312932491	0.866564152039321	0.999638684933826	0.0137659979323664
2310039H08Rik	146.373687095968	-0.0606281564215256	0.0945237905192831	0.641406317800568	0.521258729313526	0.999638684933826	0.0606281564215256
2310057M21Rik	868.419522854315	-0.00834344300708814	0.0776797530800115	0.107408207110214	0.914465143841723	0.999638684933826	0.00834344300708814
2310061I04Rik	1776.40870273634	0.0352668801190026	0.0843869154216361	-0.41791882003025	0.676006471975495	0.999638684933826	0.0352668801190026
2410002F23Rik	2112.46682428542	0.00387545899467415	0.0712171890068556	-0.054417466467275	0.956602563244375	0.999638684933826	0.00387545899467415
2410004B18Rik	801.632795766164	0.00766997167732141	0.0907502859085093	-0.0845173279680238	0.93264512640613	0.999638684933826	0.00766997167732141
2410004P03Rik	705.190787621985	-0.0877221021667326	0.09192589303015	0.954269784879451	0.339947098388404	0.999638684933826	0.0877221021667326
2410015M20Rik	1578.31688058987	0.05118343427587	0.0926983001230862	-0.552150732083629	0.580845086151028	0.999638684933826	0.05118343427587
2410016O06Rik	244.613923649604	-0.0688198626314859	0.0933963495577611	0.736858163700758	0.461208607984764	0.999638684933826	0.0688198626314859
2410089E03Rik	5200.64978410451	-0.0614403453765141	0.0703395080291491	0.873482728242183	0.382400016375592	0.999638684933826	0.0614403453765141
2410131K14Rik	1808.17246503776	-0.129363546620276	0.0625678426484831	2.0675724324884	0.0386802465797887	0.778237721490914	0.129363546620276
2510002D24Rik	491.468693809968	0.0416380713975974	0.0921724357283576	-0.45174103373279	0.651455553647776	0.999638684933826	0.0416380713975974
2510009E07Rik	2843.10654266784	0.148560875281698	0.064815393738556	-2.29206160315779	0.0219020886610344	0.599648542641407	0.148560875281698
2510039O18Rik	870.207294277812	-0.0270323794935743	0.0819695705658835	0.329785544891282	0.741562010421795	0.999638684933826	0.0270323794935743
2610001J05Rik	1240.39906666925	0.0462027028427113	0.0803738802364273	-0.574847235280936	0.56539461782606	0.999638684933826	0.0462027028427113
2610002M06Rik	3457.189684314	0.118980744697279	0.0613094142262163	-1.94066027540681	0.0522994977648115	0.851733408236209	0.118980744697279
2610008E11Rik	1548.91821748062	0.0220398049081251	0.0661580993124507	-0.333138423521446	0.739029796529446	0.999638684933826	0.0220398049081251
2610020H08Rik	107.564155666248	0.0434649841621225	0.0945595380675903	-0.459657323315752	0.6457622065528	0.999638684933826	0.0434649841621225
2610021A01Rik	1056.15707148552	0.0788513290851219	0.0696053121763499	-1.13283493198546	0.257283578983694	0.999638684933826	0.0788513290851219
2610028H24Rik	26.0213534992574	-0.0679501404302048	0.0731361993722502	0.929090395911205	0.352842241288354	0.999638684933826	0.0679501404302048
2610044O15Rik8	825.649314566478	-0.0324049690472317	0.0773863323667658	0.418742794188141	0.67540411668211	0.999638684933826	0.0324049690472317
2610301B20Rik	3126.75450687473	-0.0381264180592938	0.0723488928015231	0.526979979692117	0.598207491363646	0.999638684933826	0.0381264180592938
2610318N02Rik	35.6527592588925	0.156849763264715	0.0809830426201671	-1.93682230489145	0.0527670684051766	0.854158895619562	0.156849763264715
2610507B11Rik	10716.3635476779	0.00937136741019604	0.0541462830718122	-0.173074990166308	0.862592483221279	0.999638684933826	0.00937136741019604
2610524H06Rik	457.050242639076	0.0198237172422027	0.0935935406075597	-0.211806467770293	0.832258022451163	0.999638684933826	0.0198237172422027
2700049A03Rik	523.099510136195	-0.0606097094868372	0.0942512612364273	0.643065235326655	0.520181771226959	0.999638684933826	0.0606097094868372
2700060E02Rik	1734.42815824741	0.0547633287078832	0.0854438899963971	-0.640927381819722	0.52156986469071	0.999638684933826	0.0547633287078832
2700062C07Rik	387.7289133485	0.0170550084961563	0.0833163604584776	-0.204701794489163	0.837805118297952	0.999638684933826	0.0170550084961563
2700081O15Rik	1305.07864552256	0.0349413722666431	0.0665475058980231	-0.525059080654157	0.599542120681108	0.999638684933826	0.0349413722666431
2700094K13Rik	642.596969444658	-0.00824199469884741	0.0891867135789702	0.092412808680853	0.926370063121277	0.999638684933826	0.00824199469884741
2700097O09Rik	764.074762464596	0.045097620616405	0.0850349142746978	-0.530342401130919	0.595874553494104	0.999638684933826	0.045097620616405
2810004N23Rik	993.533644016281	-0.0439417079337704	0.0743245091936307	0.591214236198899	0.554376885229505	0.999638684933826	0.0439417079337704
2810006K23Rik	467.178186490408	0.0721117337655944	0.0870540013762408	-0.828356337739525	0.407468725928191	0.999638684933826	0.0721117337655944
2810021J22Rik	546.688503517324	-0.0509370360523223	0.0795934583849315	0.639965106252571	0.522195284920107	0.999638684933826	0.0509370360523223
2810403A07Rik	2422.66863346878	-0.0507082469153204	0.069677624406729	0.727755105703967	0.466763510885309	0.999638684933826	0.0507082469153204
2810428I15Rik	890.495390178699	0.0196193769281104	0.0906527717725857	-0.216423354128963	0.828657763650597	0.999638684933826	0.0196193769281104
2810459M11Rik	484.720343045565	-0.0369202118499554	0.0928351303178334	0.397696558657851	0.690853874443904	0.999638684933826	0.0369202118499554
2810474O19Rik	805.205415404939	-0.0317793898940028	0.0821560669037411	0.386817323317552	0.698891451514919	0.999638684933826	0.0317793898940028
2900011O08Rik	6948.67548704061	0.0676151912414471	0.0695353212856023	-0.972386263431952	0.330858423116114	0.999638684933826	0.0676151912414471
2900026A02Rik	1132.12527087747	0.122393925495983	0.0716100229200726	-1.70917310880619	0.0874188884721998	0.999638684933826	0.122393925495983
2900055J20Rik	68.5479589809973	0.123073131019671	0.0913205154237335	-1.34770517280376	0.177753227679748	0.999638684933826	0.123073131019671
3010026O09Rik	444.233759988709	-0.104811713052193	0.088875548587988	1.17930876059153	0.238275251091628	0.999638684933826	0.104811713052193
3110001I22Rik	76.8683900304551	0.119720935900161	0.0934696590478662	-1.28085345682979	0.200245143453959	0.999638684933826	0.119720935900161
3110002H16Rik	970.408739964473	0.08994821045977	0.0779927669372265	-1.15328913169815	0.248791729547263	0.999638684933826	0.08994821045977
3110009E18Rik	61.692263860035	-0.0979795558809423	0.090714026724247	1.0800926760619	0.28010091294399	0.999638684933826	0.0979795558809423
3110035E14Rik	1072.14738907713	-0.037807519387423	0.0887691809722997	0.425908169629511	0.670174761687054	0.999638684933826	0.037807519387423
3110040N11Rik	238.382019417131	0.0318571362334309	0.0943311630048568	-0.337715927787201	0.735577270633535	0.999638684933826	0.0318571362334309
3110043O21Rik	1448.82893023098	0.040252573417118	0.075772417707497	-0.531229893871201	0.595259479855659	0.999638684933826	0.040252573417118
3110062M04Rik	166.466593563297	0.059664458390338	0.0929712435484795	-0.641751751542682	0.521034381482071	0.999638684933826	0.059664458390338
3110070M22Rik	27.3835178750491	0.07715978202416	0.0771623768174535	-0.999966372299551	0.317326781974623	0.999638684933826	0.07715978202416
3110082I17Rik	293.991682159815	0.0106171580477563	0.0935082713027783	-0.11354244816887	0.909600511876416	0.999638684933826	0.0106171580477563
3110082J24Rik	62.624838734119	0.0408015625602904	0.0894996992624316	-0.455884912424698	0.648472739489571	0.999638684933826	0.0408015625602904
3300002I08Rik	55.063743360274	0.00345333037624387	0.09150796755277	-0.0377380294699741	0.969896554448481	0.999638684933826	0.00345333037624387
3632451O06Rik	2806.97583639645	0.138513294242485	0.0944100325818886	-1.46714592140769	0.142336364314799	0.999638684933826	0.138513294242485
3830406C13Rik	1063.58539062053	-0.0201028985572682	0.0812417034193491	0.247445557037401	0.804563420688377	0.999638684933826	0.0201028985572682
3830408C21Rik	47.5061016946408	0.0515179138300702	0.0885354320274949	-0.58189035339062	0.560640538637027	0.999638684933826	0.0515179138300702
4430402I18Rik	238.637682462146	-0.0028898156611336	0.0944927360200611	0.0305824107000149	0.975602569816643	0.999638684933826	0.0028898156611336
4833420G17Rik	1486.1238354368	-0.0562271211591099	0.070065270850747	0.802496307748311	0.422265923352701	0.999638684933826	0.0562271211591099
4833427G06Rik	70.6714195062683	-0.0241743188552756	0.0905803838853459	0.266882495065099	0.789559634877483	0.999638684933826	0.0241743188552756
4833439L19Rik	4924.67343464088	-0.0195002742536873	0.0642687766027723	0.30341754245943	0.761571678467077	0.999638684933826	0.0195002742536873
4921507P07Rik	60.2187891170267	-0.0596233665333824	0.0901214803527077	0.661588849850612	0.508234755372882	0.999638684933826	0.0596233665333824
4921513D11Rik	38.9239940102762	-0.00354573663700263	0.0808092179151798	0.0438778734466205	0.965001752742539	0.999638684933826	0.00354573663700263
4921524J17Rik	287.886307158792	-0.0970500025241694	0.0914665605348915	1.06104353281272	0.288670117834221	0.999638684933826	0.0970500025241694
4921536K21Rik	92.9441085755697	-0.111698817725814	0.0944795020049655	1.18225451399969	0.237104727968114	0.999638684933826	0.111698817725814
4930402H24Rik	8020.6149646608	-0.0862249181112814	0.0619033233680823	1.39289642978586	0.163651112221583	0.999638684933826	0.0862249181112814
4930430F08Rik	930.240424828952	0.00307185871199699	0.0681485023123361	-0.0450759533631149	0.964046768371959	0.999638684933826	0.00307185871199699
4930432K21Rik	80.0460734578322	-0.00193716593612993	0.0941710814484998	0.0205707092488825	0.983588106153685	0.999638684933826	0.00193716593612993
4930444P10Rik	73.552944269363	0.0257791974932088	0.0934090015717949	-0.275981940277937	0.782561937329791	0.999638684933826	0.0257791974932088
4930447C04Rik	3530.87461096858	0.0236323531864952	0.0860415385526675	-0.274662140914989	0.783575820006	0.999638684933826	0.0236323531864952
4930451G09Rik	149.904660481866	0.00314290670182056	0.0942895217355389	-0.0333325129237129	0.973409426594433	0.999638684933826	0.00314290670182056
4930452B06Rik	153.040143179851	0.0705708952412134	0.0940097012208291	-0.750676731494361	0.452847229831316	0.999638684933826	0.0705708952412134
4930453N24Rik	1140.50623122725	-0.0178489130540383	0.0767870417100762	0.232446942303497	0.81619089250404	0.999638684933826	0.0178489130540383
4930502E18Rik	26.7632383091144	-0.0730513016113575	0.0781581733135438	0.934659786869643	0.349963657050923	0.999638684933826	0.0730513016113575
4930503L19Rik	891.386487528753	-0.0253975397008299	0.082795260361218	0.306751130318642	0.759032808314015	0.999638684933826	0.0253975397008299
4930518I15Rik	37.2921569359562	-0.0512479832058293	0.0819938886234049	0.625021987202113	0.531956627513473	0.999638684933826	0.0512479832058293
4930522L14Rik	93.0917459639905	-0.109245691463272	0.0945018366988407	1.15601659480352	0.24767436922876	0.999638684933826	0.109245691463272
4930524J08Rik	15.0486627131899	-0.0573788989996645	0.0633533187390116	0.905696814969408	0.36509634879963	0.999638684933826	0.0573788989996645
4930539E08Rik	154.758990118168	0.0423690137816876	0.094268062996691	-0.449452470272724	0.653105287655845	0.999638684933826	0.0423690137816876
4930550C14Rik	34.2834360528794	0.00766340306867547	0.0796314141594062	-0.0962359283653416	0.923333196518246	0.999638684933826	0.00766340306867547
4930579G24Rik	60.5722121545496	-0.0331665271404344	0.0870893891725553	0.380833158385342	0.703327053181461	0.999638684933826	0.0331665271404344
4930590J08Rik	116.462120674474	0.0366008872369753	0.0945318772628296	-0.387180370228053	0.698622681340311	0.999638684933826	0.0366008872369753
4931406C07Rik	1036.50356068302	-0.042243938278167	0.0720632318296271	0.586206546745512	0.557736722777077	0.999638684933826	0.042243938278167
4931406P16Rik	2060.74104081546	0.0129372037672241	0.0697025218924726	-0.185605963973324	0.852753776263969	0.999638684933826	0.0129372037672241
4931414P19Rik	143.514524269884	0.00620708116134243	0.0943887981690685	-0.0657607818061668	0.947568280202125	0.999638684933826	0.00620708116134243
4931428F04Rik	938.617983983951	0.0462879874982704	0.0734939218563883	-0.629820620931347	0.52881195247991	0.999638684933826	0.0462879874982704
4932411E22Rik	956.99246632576	-0.143392396404918	0.0945480544594246	1.51660864123286	0.129365522381697	0.999638684933826	0.143392396404918
4932438A13Rik	10105.4397561035	-0.0156877664206047	0.0581322363843147	0.269863459525145	0.787265299584757	0.999638684933826	0.0156877664206047
4932438H23Rik	226.320660285593	-0.133855454284732	0.0923955076309921	1.44872253767274	0.147415083848179	0.999638684933826	0.133855454284732
4932443I19Rik	270.267058922523	-0.102611508654944	0.0945604843773105	1.08514152957919	0.277858976165195	0.999638684933826	0.102611508654944
4933403O08Rik	469.729622473676	-0.0147685105215421	0.0913303612554171	0.161704282327758	0.871538732117544	0.999638684933826	0.0147685105215421
4933406P04Rik	31.3189726393806	-0.0422926867018509	0.0822083152123692	0.514457528932395	0.606932146738491	0.999638684933826	0.0422926867018509
4933407L21Rik	323.186131706771	-0.072149347981921	0.0917511671293565	0.786358912254494	0.431657247603935	0.999638684933826	0.072149347981921
4933408B17Rik	51.5984710622085	-0.117006159871418	0.0850845295761314	1.37517549258734	0.169077044259622	0.999638684933826	0.117006159871418
4933413G19Rik	64.8925118125208	-0.10354029647219	0.0916560266207004	1.12966163044216	0.25861883089287	0.999638684933826	0.10354029647219
4933427D14Rik	1620.20073848866	-0.0593696458217222	0.0624772306108964	0.95026052277304	0.341979892658644	0.999638684933826	0.0593696458217222
4933430I17Rik	34.0310756519872	0.0292971220508208	0.083771169885125	-0.349727980294364	0.726542852902006	0.999638684933826	0.0292971220508208
4933434E20Rik	3586.59274940532	-0.0101616750657514	0.0779252305073316	0.130402887480651	0.896247682219587	0.999638684933826	0.0101616750657514
5031439G07Rik	8180.68855258727	0.0608264787257537	0.0781949972197425	-0.777881973124444	0.436638596536465	0.999638684933826	0.0608264787257537
5330417C22Rik	1754.88836393068	-0.0942835542246399	0.0932304495456875	1.01129571598211	0.311874915866489	0.999638684933826	0.0942835542246399
5430403G16Rik	147.245668069188	0.0171399261456746	0.0943920354225357	-0.181582334451732	0.855910513427821	0.999638684933826	0.0171399261456746
5730409E04Rik	1698.79951476386	-0.00395819050221768	0.0756067963017297	0.0523523108481073	0.958247972401353	0.999638684933826	0.00395819050221768
5730455P16Rik	3771.9106554451	-0.0396464840758049	0.0596931087327108	0.664171877081002	0.506580310779154	0.999638684933826	0.0396464840758049
5730480H06Rik	407.362379904674	0.0170657624346507	0.083939300427388	-0.203310753696518	0.838892150822188	0.999638684933826	0.0170657624346507
5730508B09Rik	236.370645943066	0.0232162154155746	0.0944442783705467	-0.245819183714731	0.805822206180905	0.999638684933826	0.0232162154155746
