baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	absLog
1810043H04Rik	359.958723160735	-0.097030086680554	0.097782905726298	0.9923011180722	0.321050658075358	0.999734703812778	0.097030086680554
1810055G02Rik	338.562794558006	0.364018635467352	0.0881609635140354	-4.1290228799439	3.64308153451646e-05	0.00170189430001938	0.364018635467352
2010005H15Rik	281.452326980081	-0.16300589590128	0.0979343403069232	1.66444063839532	0.0960244045912402	0.812242009356907	0.16300589590128
2010107E04Rik	1923.57438184036	-0.0136630586005921	0.0912434332572734	0.149742925192953	0.880967440563606	0.999734703812778	0.0136630586005921
2010107G23Rik	1023.47393033092	-0.114229587444985	0.0821158951773088	1.3910776616188	0.164201877941775	0.994120958236262	0.114229587444985
2010111I01Rik	305.461808356258	-0.0171708736598314	0.086809862061926	0.197798651581574	0.843202601211791	0.999734703812778	0.0171708736598314
2010300C02Rik	807.322746721328	-0.0234563284620397	0.0844995491166001	0.277591167139514	0.781326213366995	0.999734703812778	0.0234563284620397
2010315B03Rik	972.464058854438	-0.060334732728803	0.0760431496051611	0.793427587390568	0.427528742994578	0.999734703812778	0.060334732728803
2210013O21Rik	1566.38803694376	-0.0147055143929141	0.0841394858911847	0.174775424845504	0.861256099228394	0.999734703812778	0.0147055143929141
2210016F16Rik	742.192608500252	-0.0616315440452325	0.0721403774237928	0.854327995585252	0.392923279618004	0.999734703812778	0.0616315440452325
2210016L21Rik	3177.46137326443	-0.0466370584626407	0.078515056624799	0.59398872607971	0.552519653456389	0.999734703812778	0.0466370584626407
2210408I21Rik	455.226881446793	-0.0359311576858499	0.0838059688158562	0.42874222675953	0.668110826880482	0.999734703812778	0.0359311576858499
2300009A05Rik	422.105494102358	-0.169854575087195	0.0885503427848725	1.91816959421428	0.0550895102952197	0.642983466046602	0.169854575087195
2310009B15Rik	184.701891353348	-0.0589176904229201	0.0955849776863149	0.616390690765998	0.537636695929309	0.999734703812778	0.0589176904229201
2310011J03Rik	588.839253861729	-0.0351032808701981	0.084232778076311	0.416741340745002	0.67686761244258	0.999734703812778	0.0351032808701981
2310022A10Rik	783.273106823207	-0.0711841684025871	0.0778942240026466	0.913856827178463	0.36079208160097	0.999734703812778	0.0711841684025871
2310022B05Rik	6808.35953306472	-0.106330559465396	0.0653752760649437	1.62646440467445	0.103850899634338	0.838412165708092	0.106330559465396
2310030G06Rik	68.0355646525984	-0.0557528801510225	0.0976683060386617	0.570839020479714	0.568108769724983	0.999734703812778	0.0557528801510225
2310033P09Rik	572.641428774249	0.0302544282482343	0.0798315083907944	-0.378978536897131	0.704703802183019	0.999734703812778	0.0302544282482343
2310035C23Rik	3014.10391739589	-0.0184639586699291	0.0756841361431297	0.24396075070489	0.807261217982156	0.999734703812778	0.0184639586699291
2310036O22Rik	2284.02298539226	-0.0570923093605741	0.0813014214812054	0.702230149490956	0.482535646243756	0.999734703812778	0.0570923093605741
2310039H08Rik	142.933795122821	-0.178764406447333	0.0982079308071637	1.82026446314551	0.0687187404037958	0.707114774346136	0.178764406447333
2310057M21Rik	879.406121597005	-0.0785666852483414	0.070966466610773	1.10709591445849	0.268252461750663	0.999734703812778	0.0785666852483414
2310061I04Rik	1793.84858223497	-0.0310858915637131	0.0821706962987626	0.378308727611223	0.705201262682384	0.999734703812778	0.0310858915637131
