baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700017B05Rik	290.803346653975	-0.151933142710844	0.114901945208104	-1.32228520966875	0.186073195953676	0.54341098220825
1700019D03Rik	145.182618672522	0.173397071616645	0.131113128096609	1.32249969269957	0.18600181162377	0.543346004953652
1700020D05Rik	12.2132790297154	-0.194258642670171	0.120522747994779	-1.61180064263541	0.107005328308876	0.434441632934036
1700021F05Rik	340.211642029958	0.0663799471160926	0.116162762357027	0.571439123598604	0.567702015056846	0.828998239118535
1700023F06Rik	87.8901031536344	0.143817428457838	0.143275143939372	1.00378491693364	0.315482296044179	0.668407426458269
1700024G13Rik	19.1766548124744	-0.197088560729972	0.12905494384373	-1.52716784696465	0.126719279354192	0.465236753221635
1700025G04Rik	2574.38972275861	0.214297991596511	0.0792657038155221	2.70353988271213	0.00686052143679592	0.107767357569669
1700028P14Rik	177.330552471956	0.0457534110138471	0.135847197613485	0.336800551042838	0.7362672576491	0.907608974652454
1700029I15Rik	19.6989422197116	0.0185320870685441	0.131262516205848	0.14118339038604	0.887725067190902	0.964299760232648
1700029J07Rik	413.471377578808	0.349644704488631	0.129858601800437	2.69250322767185	0.0070917849126877	0.109702346920181
1700030J22Rik	284.667243437896	-0.04694157496166	0.1207161518965	-0.38885910645915	0.697380374314284	0.892611702306429
1700030K09Rik	234.813660892006	0.155266602748441	0.120031990711707	1.29354351142405	0.195823145277835	0.555196906304477
1700037C18Rik	54.6694125510378	0.244222395850507	0.147195577307548	1.65916938754371	0.0970816643460498	0.418509650649839
1700037H04Rik	1036.78073912218	-0.125298926149909	0.0891208072161536	-1.40594469533931	0.159740547835948	0.50838797122415
1700040L02Rik	133.896918483961	0.112123395845619	0.135611734964279	0.826797149045792	0.408352046231449	0.737201429747431
1700048O20Rik	300.195858834926	0.174726718969027	0.114539470307652	1.52547168674443	0.12714149030508	0.465491666086441
1700066M21Rik	632.930864295207	-0.00755817270310079	0.0970245233964903	-0.0778996117529416	0.937907908250281	0.98141909987014
1700088E04Rik	524.242820442217	0.101905352287846	0.105564996724336	0.965332785013516	0.334378155710603	0.683438617969225
1700102P08Rik	30.8307177134639	-0.0559180159880589	0.141064935403645	-0.396399118094475	0.691810616576012	0.890190434900478
1700109H08Rik	95.3072595168031	0.116687578988255	0.145860356281528	0.799995159500597	0.4237136016758	0.744659160110839
1700123O20Rik	319.371252514819	0.0832483957498212	0.112411468206683	0.740568529865284	0.458955095167631	0.766668246706784
1810010H24Rik	157.347080465807	0.0894755309140633	0.135819584232144	0.658782247198836	0.510035608863764	0.799657777917937
1810011O10Rik	26.8246785782256	0.151612204062844	0.138395981632066	1.09549570930401	0.273299524255412	0.63333108931334
1810013L24Rik	1138.33282803794	-0.0847016588236234	0.0922289225325236	-0.918384997870426	0.358417342013631	0.700186129285188
1810022K09Rik	851.966999317847	0.107083999229159	0.107831678907946	0.993066233537692	0.320677678013551	0.672777298935315
1810024B03Rik	38.7743304278067	0.273937263047665	0.144044007787492	1.90176090804003	0.0572024190653113	0.331628259915107
1810026J23Rik	1696.50833916706	-0.0958045402474612	0.0771608349709028	-1.24162135212234	0.214376299940057	0.575991707943199
1810030O07Rik	726.270941117213	0.01354366586887	0.0996060334625832	0.135972344225088	0.891843143994879	0.96656606678893
1810032O08Rik	33.9004207441106	-0.239350761841172	0.144304071381367	-1.65865563978868	0.097185203071189	0.418797764377642
1810037I17Rik	942.972630325192	-0.0126711938829047	0.11608518300043	-0.109154274089035	0.91308012751716	0.973504547720502
1810041L15Rik	2082.3248132949	-0.0792107623261679	0.0914112410108949	-0.866531965327188	0.386198504751483	0.718946003131464
1810043G02Rik	711.355692752163	0.115030225586751	0.0996020746893916	1.15489788687106	0.248132244866417	0.609414017110739
1810043H04Rik	94.0891711317079	0.133808142698059	0.143200358083552	0.934412067740692	0.350091375152925	0.695073080821975
1810055G02Rik	241.453769218632	-0.106198858128166	0.120706003655289	-0.879814217289864	0.378959961465868	0.714508915090335
2010005H15Rik	64.2977351590131	-0.0739287146232654	0.146905227876776	-0.503240869584825	0.614794933737347	0.855087925652398
2010107E04Rik	821.913895953432	0.0751487759991963	0.106319429955135	0.706820719702015	0.479677896802294	0.779284640274104
2010107G23Rik	366.029898649521	-0.0701139374425066	0.114584044223089	-0.611899657739421	0.540604148084495	0.815603902809845
2010111I01Rik	121.447304001611	0.0356105656951853	0.141963336646558	0.25084339757274	0.801935187565436	0.936336147237053
2010300C02Rik	558.45038838589	-0.0745120498003762	0.102558520730322	-0.726532025518448	0.467512682013986	0.770062385189023
2010315B03Rik	402.027034660834	0.219935052735383	0.10653541032692	2.06443146049261	0.0389768261517313	0.272837783062119
2210013O21Rik	760.79561257622	0.0724105712388089	0.0992008856947851	0.729938757417923	0.465427620262073	0.769802940150222
2210016F16Rik	339.791129614491	-0.0295897290128055	0.118326511374477	-0.250068464531677	0.802534402984244	0.936455734646012
2210016L21Rik	1995.10436933002	0.0500033743017119	0.0823706538567471	0.60705326424474	0.543815564442905	0.81643490417842
2210408I21Rik	321.44124031469	-0.142071660877529	0.133271984130423	-1.06602795632198	0.286411004526157	0.644356829741201
2300009A05Rik	187.814043844186	0.14562576867146	0.127603517697232	1.14123631777135	0.253771594810592	0.61555834366549
2310009B15Rik	61.0603159495797	0.0834454017342587	0.147234428403725	0.566751965820431	0.570882709464799	0.831121066825199
2310011J03Rik	298.965076574627	-0.0832108110794944	0.111807284530317	-0.744234254762997	0.456734767934224	0.76529875033418
2310022A10Rik	358.100398766516	-0.165757038111156	0.113710097546284	-1.4577160840416	0.144918816733951	0.48955550097401
2310022B05Rik	3832.33235054939	0.308345795358785	0.0798102507676474	3.86348611103198	0.000111780251689703	0.00515713433932039
2310030G06Rik	52.3029815084673	0.0938342568238562	0.147226466935914	0.637346387349643	0.52389924180628	0.806539551468191
2310033P09Rik	383.565411951375	-0.0507355449790229	0.111432682143794	-0.455302196832641	0.648891846014919	0.870754389114905
2310035C23Rik	1584.09545166985	-0.179816804548194	0.0885540040527865	-2.03058920340865	0.042296683859969	0.284667503745914
2310036O22Rik	984.013711921359	0.0477030007936865	0.0946030912290138	0.504243573586912	0.61409022390341	0.854681150762031
2310039H08Rik	66.1953757025259	0.120450320735673	0.146858797349061	0.820177768781401	0.412114773425863	0.738462647502947
2310057M21Rik	610.286786865659	0.0153200320368693	0.0963355609792762	0.159027797016358	0.873646973656278	0.959843490481499
2310061I04Rik	1211.24333811783	0.099590317206305	0.0960350019635241	1.03702103576914	0.299726053676909	0.656739501538826
2410002F23Rik	866.53432538985	-0.047173899900267	0.0887928969491556	-0.531280108219462	0.595224687645455	0.844878415822051
2410004B18Rik	332.360850216284	0.00667306457978042	0.113725899742493	0.0586767358613128	0.953209589497338	0.986694993332641
2410004P03Rik	547.706481966438	0.083194007341946	0.108011359886207	0.770233866415466	0.441161178072211	0.75531070814342
2410015M20Rik	649.434702367221	0.12538370912762	0.103281786435654	1.21399632456721	0.224749127676242	0.588405702319049
2410016O06Rik	103.481874893896	-0.201261422317111	0.141961944719965	-1.41771390011682	0.156274310195196	0.504637893040404
2410089E03Rik	3339.28416148238	-0.0136687442708186	0.0902951352441036	-0.151378523703038	0.879677129826141	0.961509255140484
2410131K14Rik	928.211328585225	-0.0430227081072627	0.0863156904390483	-0.498434385317732	0.618177905885709	0.856992799764859
2510002D24Rik	262.057072995372	0.207330399562421	0.124847745694185	1.66066594482433	0.096780556622926	0.418146511014901
2510009E07Rik	2057.76524791092	0.0412109841089556	0.0816840930967612	0.504516639000178	0.613898372645244	0.854665020348295
2510039O18Rik	365.072737511589	-0.103734712031685	0.105310185748611	-0.985039683429228	0.32460457884336	0.676003380340615
2610001J05Rik	603.367203260771	0.126779406880374	0.106044734973045	1.19552759420446	0.231880961682306	0.59268933864226
2610002M06Rik	2301.10639069083	0.0487770959123481	0.0795887999147513	0.612863819590117	0.539966388043277	0.815387558964414
2610008E11Rik	1024.02789529592	0.064970017174309	0.0879260852213391	0.738916295553907	0.459957826568415	0.76698389000003
2610020H08Rik	58.7495523174858	-0.0064911515167731	0.14655519958833	-0.0442915129248677	0.964672036742132	0.990725990411926
2610021A01Rik	728.454034207282	0.0561842753892235	0.0921389328986542	0.609777795571194	0.542009012278632	0.815697181459669
2610028H24Rik	21.69361805404	-0.120962084445568	0.13147356365584	-0.920048723728308	0.35754729811391	0.699768110147293
2610044O15Rik8	380.401527822008	0.0970469426487457	0.110797001776296	0.875898635277941	0.381085141516908	0.715789102108983
2610301B20Rik	1876.16081075936	0.18144847129522	0.0869857652310199	2.08595591259469	0.0369826168124953	0.268714553326473
2610507B11Rik	5872.9062735593	-0.0731021570589653	0.0704877914245696	-1.03708962334553	0.299694090702432	0.656739501538826
2610524H06Rik	266.709905595594	0.124290757744841	0.118449134293639	1.0493175698247	0.294031982184972	0.651230150591394
2700049A03Rik	344.827942055416	0.0926529693922947	0.1078415363663	0.85915847004984	0.390253092368281	0.72294034284543
2700060E02Rik	685.624409313091	0.0293962555449603	0.094292721584885	0.311755298297302	0.75522649879559	0.915788727001468
2700062C07Rik	205.654502747612	0.194384731503917	0.127144967658169	1.52884329662596	0.126303296038683	0.464873637721177
2700081O15Rik	615.581096360334	0.204531645903293	0.097218959043968	2.10382468517064	0.0353937426595431	0.262076562509917
2700094K13Rik	156.499542424893	0.0940046148624551	0.130087229776715	0.722627540180593	0.469908743624212	0.771391623802125
2700097O09Rik	433.469486741549	0.160533806874789	0.139082088826785	1.1542378190388	0.248402681495004	0.609414017110739
2810004N23Rik	600.331119115088	0.00789375375784719	0.100229656331665	0.0787566679040223	0.937226170942008	0.981141822659092
2810006K23Rik	370.147879760282	0.146810649710189	0.107680417292086	1.36339228062202	0.172758912625843	0.525606145284296
2810021J22Rik	350.028205953428	0.0424517028280021	0.111641965570504	0.380248615393581	0.703760874735243	0.894592260519559
2810403A07Rik	1797.36194728684	-0.116300409389603	0.0815232671028395	-1.42659161638963	0.153697642124761	0.502820251495266
2810428I15Rik	347.359492538417	0.0994483154334711	0.108715265467513	0.914759440689487	0.3603179317485	0.701755735707963
2810459M11Rik	300.621584517407	-0.0123444260095793	0.116515993358068	-0.105946193769669	0.915625042958343	0.974642823639508
2810474O19Rik	714.045551854393	-0.00317696217838091	0.0975500934958836	-0.0325674949610886	0.974019491336287	0.993137098229063
2900011O08Rik	4154.63690107321	0.148375320110628	0.110881930823448	1.33813795456789	0.180851470244522	0.536014184608371
2900026A02Rik	782.673095023535	-0.571342776585435	0.11306098905387	-5.05340331237688	4.34006072419881e-07	4.47399228560963e-05
2900055J20Rik	36.5876805572988	0.0991702887119199	0.14606130082731	0.678963477322238	0.497161003596612	0.791528367455918
3010026O09Rik	287.111096629911	0.216853197280491	0.115203458322217	1.88234971795696	0.0597885481710331	0.338362623379321
3110001I22Rik	54.9532308735181	-0.133684821158434	0.147003827081015	-0.909396876346348	0.363140670057034	0.702429959915227
3110002H16Rik	703.805805494321	-0.0924796315307749	0.0916932917863845	-1.00857576087706	0.313178136915949	0.666866173905144
3110009E18Rik	39.4254955920213	0.11432641581062	0.144883379378976	0.789092691657702	0.430057833130392	0.748136204107518
3110021N24Rik	22.5146238479782	-0.20563014344769	0.13686056313622	-1.50247915641719	0.132973407022876	0.472814641472779
3110035E14Rik	684.545049592928	0.304587344762267	0.0954746846144259	3.1902419577749	0.00142153724372366	0.037589546955779
3110040N11Rik	99.9523186779237	0.113329574534976	0.143066890491007	0.792143969481884	0.428276734661672	0.747196771087505
3110043O21Rik	869.201186762199	-0.0999537422424833	0.0865890569978834	-1.15434612303177	0.248358294092885	0.609414017110739
3110062M04Rik	90.2854620391179	0.155600923527111	0.144439220643128	1.07727612233218	0.281356926349067	0.641303272270849
3110070M22Rik	17.9028709774111	-0.0781010475941957	0.132509143317032	-0.589401196318479	0.555592174202822	0.821957477139392
3110082I17Rik	173.53677922316	0.105485354669246	0.127683971561186	0.826144060052973	0.408722376496095	0.737569944818163
3110082J24Rik	47.8670110929887	0.187387822401815	0.147184290476317	1.27315097144805	0.202964474558725	0.564102528460756
3632451O06Rik	1151.97682043375	0.0940061155366867	0.101629388326301	0.924989484683912	0.354971377201762	0.698039839370678
3830406C13Rik	905.890343722346	0.201225721530214	0.0965546450487595	2.08406049681604	0.037154664732601	0.269371319311357
3830408C21Rik	30.2553128355261	0.230295724678513	0.141379488787413	1.62891892348543	0.103330183522636	0.428737427408311
4430402I18Rik	246.795040521978	0.176810460695366	0.124590894251582	1.41912827383949	0.155861622279604	0.504637893040404
4833420G17Rik	913.784483543739	0.0813739724474816	0.0999046620119319	0.814516267897117	0.415349256620428	0.739794464623281
4833423E24Rik	34.4025593118985	0.236968863940569	0.143691773249147	1.6491470498432	0.099117512630919	0.421888896504831
4833427G06Rik	45.6048627695499	-0.084231867246877	0.146827629246391	-0.573678589508027	0.566185319353875	0.828525594862413
4833439L19Rik	3005.99024176223	0.136407229825766	0.0823436135114313	1.6565611346025	0.0976082354833638	0.419413957824419
4921507P07Rik	36.0220396537648	0.13621472574292	0.144417736703388	0.943199421707352	0.345578909143207	0.692131740121838
4921513D11Rik	28.5355224895091	-0.0677057939909599	0.141502145729891	-0.478478920879413	0.632309373765623	0.863088936172198
4921524J17Rik	126.650749706774	0.0253191420038976	0.13752456588681	0.184106321955138	0.85393004705228	0.95366965474861
4921536K21Rik	78.3700228419758	0.0279736333646593	0.145755253902382	0.191921955577632	0.847803339067053	0.951374654648808
4930402H24Rik	4719.99890893266	0.154643061638958	0.083347766473688	1.85539538948266	0.0635397853014192	0.347888183326851
4930430F08Rik	540.437726829195	0.255865086689442	0.101746252659133	2.51473720164057	0.0119121140476404	0.148283344206241
4930432K21Rik	49.8686672348051	-0.150298556553187	0.147244880976899	-1.02073875543943	0.307378227710716	0.661990542552397
4930444P10Rik	28.294687720614	0.186001603982045	0.140910570706865	1.31999752076075	0.18683584574203	0.544576758243006
4930447C04Rik	1820.99805067807	0.47600769511326	0.131408868224189	3.62234072590269	0.000291949221616648	0.0107214005587557
4930451G09Rik	92.2739930389645	-0.00543003322402985	0.141111821225899	-0.0384803567614452	0.969304692916604	0.991761777352284
4930452B06Rik	147.475121731282	-0.0319729308270112	0.132276396791956	-0.24171304633659	0.809002519764443	0.938837391834489
4930453N24Rik	621.749031825045	-0.0556965481170375	0.0946608951136654	-0.58837968994651	0.556277467072621	0.822141709007979
4930502E18Rik	12.423164978926	0.109227844217851	0.120082071996283	0.909609922630514	0.36302826377017	0.702429959915227
4930503L19Rik	477.927355384165	0.0353436129785158	0.119340262024992	0.296158332307952	0.767109168157924	0.920935808738404
4930518I15Rik	30.3861047820251	0.0726631177121436	0.137005741805855	0.530365492382877	0.595858546514768	0.844960077513419
4930522L14Rik	35.6829726965709	-0.0121838227560004	0.145632962567015	-0.0836611611907145	0.933325837723895	0.979685229958372
4930523C07Rik	104.050010775026	0.128259258964875	0.139402945217573	0.920061328436748	0.357540711572073	0.699768110147293
4930539E08Rik	96.9723136704573	0.176187501837051	0.141017800854768	1.24939901749357	0.211519167612899	0.57332714854832
4930550C14Rik	24.4184393010765	0.0585398959351922	0.133205334739387	0.4394711071424	0.660320212983998	0.875015038098051
4930579G24Rik	23.8005574632207	0.131878997115222	0.137851949721312	0.95667125043813	0.338733213495435	0.686134182028179
4931406C07Rik	679.584462485717	0.168949868919397	0.0979949556705488	1.72406699674821	0.0846957491928904	0.392126459859716
4931406P16Rik	1308.59712610077	-0.152103739469209	0.0894318909217464	-1.70077740615259	0.0889847934536546	0.402521203161115
4931414P19Rik	91.0565740050906	0.214009780407504	0.143179966752807	1.49469080948301	0.134995153952126	0.475340259058952
4931428F04Rik	505.093399751878	-0.080085667092999	0.102853849090886	-0.778635586328242	0.436194410037042	0.752560831647328
4932411E22Rik	664.331900667589	0.179119531538667	0.101078374598026	1.77208559448052	0.0763803498426497	0.375964378545011
4932438A13Rik	8250.83119053592	-0.217988635056838	0.100513596664341	-2.16874773454579	0.0301018412035899	0.241705617887423
4932438H23Rik	179.634939040202	0.0334978590117617	0.129779172310104	0.258114290725475	0.796318702782357	0.933081012628825
4932443I19Rik	187.149698464413	0.200866850230556	0.136148435693843	1.47535187758048	0.14011796588874	0.48368891957618
4933403O08Rik	278.895866150325	-0.0793514392379731	0.118393548531091	-0.670234486781472	0.502708322641959	0.794875532326021
4933407L21Rik	142.551087752092	0.288197111020299	0.133512367090194	2.15857989264476	0.0308827740958352	0.244596761221216
4933408B17Rik	30.0192922081684	-0.0470315601400607	0.141327302374319	-0.33278467323669	0.739296828449039	0.909135289038683
4933413G19Rik	64.5262744244022	0.246732932244368	0.147056839457002	1.6778065757119	0.0933848652357071	0.411162598208057
4933427D14Rik	987.54732702702	0.0845984962741962	0.109006849657546	0.776084223514115	0.437699258166516	0.75334459768811
4933430I17Rik	20.4819301094936	-0.0933254240475952	0.132773640460397	-0.702891204338348	0.482123552977327	0.78191006410224
4933434E20Rik	1770.53223972558	0.0222311589124213	0.0867824202496056	0.256171225099272	0.797818626492642	0.933760579791593
5031439G07Rik	4200.57096617946	0.0764882663363714	0.0876004815366886	0.873148925606497	0.382581909318218	0.716967517888636
5330417C22Rik	1184.2433623911	-0.119058616497053	0.0863522221819292	-1.3787556763301	0.167970096856734	0.51978551313898
5430403G16Rik	63.9505765082188	0.313463959743262	0.14701203187229	2.13223336723603	0.0329876666894683	0.253655164316745
5730409E04Rik	893.007130778987	0.0526215657192504	0.0932390051980635	0.564372878147602	0.572500392893925	0.832779482332194
5730455P16Rik	2527.4814817668	0.107653766638639	0.0780637445567803	1.37904948385273	0.167879497477989	0.5196270160033
5730480H06Rik	259.889910879902	0.246326940673108	0.122209678733883	2.01560910089205	0.0438408673698198	0.290482601243067
5730508B09Rik	86.5676986302367	0.272693307223509	0.14455003523289	1.88649768769799	0.0592279197108475	0.336826310723088
5830454E08Rik	10.6509398872262	0.0926892827905656	0.112920225766077	0.820838624451377	0.411738194650509	0.738462647502947
6030419C18Rik	502.009485541396	-0.15240286271887	0.102422949609024	-1.48797572517324	0.136757295530812	0.47859448740796
6030458C11Rik	527.460388096317	-0.0801261297440688	0.0970974658484972	-0.825213398144613	0.409250448167839	0.737914684828455
6330408A02Rik	458.311167034928	0.0324808122269718	0.111711162682665	0.29075708682076	0.771237107754982	0.922623163257542
6330409D20Rik	46.5566845891732	0.0978125227724405	0.147186174127333	0.664549665431357	0.506338572621806	0.797501294791499
6430531B16Rik	30.5411492963924	-0.0117716052382197	0.142497579393511	-0.0826091593156966	0.934162318090911	0.979908719867205
6430548M08Rik	4421.21138735583	-0.265371086577405	0.107486554708702	-2.46887703579841	0.013553778389067	0.160198203434426
6430571L13Rik	60.1153358816696	0.0574552595261829	0.14712971383473	0.390507519036719	0.696161296406316	0.891923522368177
6430573F11Rik	542.372408445812	0.686242759591845	0.111199200593519	6.17129220290313	6.77341091274672e-10	1.10339699992214e-07
6720489N17Rik	163.103340893581	0.146848420842214	0.134249328367304	1.09384845814974	0.274021447190322	0.63389077764311
6820408C15Rik	159.289239425774	0.0962900123002095	0.129493864416585	0.74358744898092	0.457126098652386	0.765454171537847
8030462N17Rik	453.098142604462	-0.0719317010757604	0.106923021495064	-0.67274287679086	0.501110884642827	0.79356744379561
9030612E09Rik	24.2586098032306	0.0348458952150033	0.138522445408615	0.251554144255934	0.801385706508338	0.936108746226763
9030617O03Rik	421.710346082543	0.0720987454348082	0.108366989398591	0.665320185002255	0.505845722822518	0.797066433322561
9030624J02Rik	1434.82228999026	0.046999563747548	0.0915972863920434	0.513110874774022	0.607873764936654	0.851213370787626
9130011E15Rik	470.206942130913	-0.00780688006434273	0.104209623320497	-0.0749151548157181	0.940282218642143	0.982034500156964
9130019O22Rik	70.2042667184784	-0.0576830769730231	0.145575734996415	-0.396241014853496	0.691927236728398	0.890190434900478
9130023H24Rik	132.441103296625	-0.13795180033241	0.135929872439184	-1.01487478695406	0.310165518211805	0.664928353014585
9130401M01Rik	140.677224872588	-0.0737999683969738	0.137560493706165	-0.536491011399053	0.591619246481929	0.843340001790455
9230110C19Rik	628.036996520823	-0.0164677176149353	0.098923681442998	-0.166468911940204	0.867787946468451	0.95775249655308
9330151L19Rik	371.259092056995	0.264235955127773	0.109418095835775	2.41492006518156	0.0157386632445684	0.171926962574379
9330159F19Rik	2520.65602591548	0.0415508880541681	0.088613043284627	0.468902618779334	0.639139244357247	0.866041527402378
9330182L06Rik	902.403559689407	-0.0740687463311926	0.0980035029740981	-0.755776519036963	0.449783197252622	0.761045740634325
9430015G10Rik	377.39348689897	0.0994203123743289	0.11259125763419	0.883019822883112	0.37722556135644	0.712801271960221
9430016H08Rik	434.488576694619	-0.0896292358713792	0.103676282269618	-0.864510512040659	0.387307508178827	0.720502265673146
9430020K01Rik	947.137928544216	0.22562579344891	0.116765731790201	1.93229460381667	0.0533231540856337	0.320984953540117
9530068E07Rik	3095.56992031813	-0.0606950572152295	0.0753198154560304	-0.805831199236828	0.420340185962812	0.742488454321192
9530077C05Rik	254.152877048951	0.176244025149135	0.120087715942008	1.46762742355967	0.142205454645797	0.486429630818771
9930012K11Rik	41.6600371625528	0.0514350883513925	0.145697461651491	0.353026660645781	0.724068453417001	0.900988612112159
9930021J03Rik	2942.51243038068	0.0447519135915103	0.0820307796072088	0.545550265471054	0.585375119445884	0.839933090592479
A130010J15Rik	133.332393715663	0.0304114085097873	0.134358087370154	0.226345946902357	0.8209323650541	0.943242995201049
A230046K03Rik	1920.36343797888	-0.129810704224295	0.0766862404078796	-1.69275092290164	0.0905028878427615	0.404872994729225
A230050P20Rik	1753.6577701381	-0.061420508366176	0.0981489665649317	-0.625788640632732	0.53145358354548	0.810866363591545
A230065H16Rik	62.0211334596658	0.173455370291069	0.147254945701423	1.17792560015451	0.238826268157323	0.60002144103882
A2m	233.047457497015	0.301002562632379	0.125660795801184	2.39535776224603	0.0166041551427915	0.174910991114833
A430005L14Rik	204.200378753826	0.114247281246037	0.122845688502887	0.930006438470587	0.352367750910925	0.696263147172999
A430033K04Rik	614.320081839215	0.00335566934242144	0.0942576039044773	0.0356010465301256	0.97160047384181	0.992319695651953
A430105I19Rik	183.808772994697	0.141708963408781	0.130224288456282	1.08819149705974	0.276510577667399	0.635526401728154
A730017C20Rik	6027.79496922185	0.0587359585641068	0.0713958935727749	0.822679787658044	0.410690112412146	0.738462647502947
