baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700019D03Rik	148.487445230775	0.114627034490617	0.116702013820386	0.982219849839415	0.325991550561142	0.739433260418958
1700020D05Rik	11.4400597898456	-0.0918715923609365	0.0829317272643086	-1.10779788859499	0.267949112163667	0.702933123213978
1700021F05Rik	344.237098212969	0.0588408192687674	0.105113959520721	0.559781208291067	0.575628682821521	0.865106963694759
1700023F06Rik	86.2266971713178	0.192248358794069	0.122158187955503	1.57376563955007	0.115541640468759	0.548551878146971
1700024G13Rik	16.0772270362328	-0.0105524532147419	0.0955403148371378	-0.110450266285286	0.912052290217754	0.979542649086866
1700025G04Rik	2738.09399513542	-0.000617034539194603	0.0766852254671608	-0.00804632881282768	0.993580027744323	0.998075832001737
1700028P14Rik	174.189312137725	0.122720005255389	0.119070062855433	1.03065373707233	0.302703226717091	0.726476722703698
1700029I15Rik	19.3434077057432	0.0407671342632032	0.101182290605095	0.402907801547146	0.687016051879868	0.910671130377029
1700029J07Rik	442.505481008204	0.127627468963068	0.114273659259271	1.11685816128018	0.264054976059252	0.700550764618459
1700030J22Rik	279.372655712485	0.0486459126334541	0.110691107478999	0.439474441455772	0.660317797481689	0.899741068299221
1700030K09Rik	241.639235862502	0.0825846575156475	0.109412961096791	0.754797756022617	0.45037034051245	0.807345397658371
1700037C18Rik	63.0114565825152	-0.0640745287998938	0.12184462534492	-0.525870785178342	0.598977988652664	0.874301418709071
1700037H04Rik	959.417966413404	0.209087637682604	0.0924059324045367	2.26270794787564	0.0236536985620986	0.331026229452384
1700040L02Rik	139.072541235479	0.0252736846167077	0.118703539976605	0.212914329443661	0.831393785357557	0.955309358700311
1700048O20Rik	298.340686925757	0.21834231393302	0.106682207329367	2.04666100748101	0.0406913802722741	0.393740604207758
1700066M21Rik	640.213751718489	-0.0111539007752271	0.0947247391177152	-0.117750662383626	0.906265223193682	0.977957052522674
1700088E04Rik	524.44872059397	0.128303246167068	0.106630166182836	1.20325467698391	0.228877782087952	0.670394513345637
1700102P08Rik	29.1389457320141	0.0345318964594841	0.106986453473295	0.322768867818424	0.74687029199053	0.929807368208324
1700109H08Rik	98.3255342785298	0.0585382720158517	0.122107319530211	0.479400188629713	0.631653959316366	0.888818092473325
1700112E06Rik	25.8173896464758	0.0317767337175024	0.101073193696778	0.314393288222725	0.753222353136949	0.9312638823673
1700123O20Rik	310.438661384569	0.210585846269217	0.106483165421202	1.97764449841652	0.0479688255746968	0.417132603925612
1810010H24Rik	157.626267189876	0.108488230190381	0.117742109869829	0.921405521867423	0.356838746921002	0.760214156538392
1810011O10Rik	25.2727226822568	0.198152511075821	0.104595205310003	1.89447031045571	0.0581626115541914	0.43601006150381
1810013L24Rik	1133.75184254619	-0.0282433426001557	0.0892389476287617	-0.316491210963731	0.751629695230253	0.930868254080373
1810022K09Rik	831.518490245649	0.242115671038289	0.0922944014016583	2.62329748458544	0.00870831989471589	0.239641520313532
1810024B03Rik	45.2451652912146	-0.005071528774419	0.116531436407474	-0.0435206921906074	0.965286470168695	0.991975905025256
1810026J23Rik	1677.02047328933	-0.00828373305400592	0.0778238269213953	-0.106442119100269	0.915231576663251	0.979542649086866
1810030O07Rik	726.331276395514	0.0495658725038014	0.0946866150319413	0.523472852916761	0.600645237753459	0.875192548715474
1810032O08Rik	33.2051582249733	-0.148874947751444	0.112882613964829	-1.3188474515467	0.187220116823703	0.628500840358256
1810037I17Rik	907.72075795741	0.148242583006468	0.110266115464322	1.34440741275985	0.178816678070055	0.62014028111646
1810041L15Rik	2155.95487613974	-0.158502174561407	0.0877520584487935	-1.8062502163855	0.0708792642581066	0.467434387551085
1810043G02Rik	727.119395876583	0.0658471270469424	0.0989379029787681	0.66553995045835	0.505705199857471	0.836580706452634
1810043H04Rik	95.3843490123729	0.108091616846956	0.122056554997955	0.885586332079974	0.375840479406477	0.770860325443857
1810055G02Rik	223.849779687365	0.171361031723488	0.113104279889569	1.51507115284054	0.129754386094056	0.566407970820508
2010005H15Rik	59.1343527938079	0.12194619227118	0.120953790799274	1.00820479842218	0.31335615480172	0.733166891330585
2010107E04Rik	805.54812268443	0.189033062765156	0.0941652797785961	2.00746032093374	0.0447006715154885	0.40753039598111
2010107G23Rik	360.510345285422	0.0188373568131413	0.106279962699807	0.177242787206732	0.859317688337576	0.961884705482735
2010111I01Rik	120.972282506848	0.0681958410157483	0.120927457680857	0.563940087086968	0.572794907160762	0.864391213199469
2010300C02Rik	541.04862711788	0.0763976824908518	0.0982560543548619	0.77753664130389	0.436842225293119	0.801275085408438
2010315B03Rik	429.912153575216	-0.000732829878440804	0.099356640542192	-0.00737575137848594	0.994115055209342	0.998279918709991
2210013O21Rik	750.758735080239	0.158357886026006	0.0962431316164027	1.64539415297888	0.099888554559119	0.523311506020479
2210016F16Rik	352.527860784314	-0.10931804144262	0.105916199403968	-1.03211824119253	0.3020167295467	0.725971576359268
2210016L21Rik	2009.5105656733	0.0618199314375135	0.0774857298298949	0.797823438886455	0.424972957456692	0.793431312583426
2210408I21Rik	341.183781235899	-0.253704612507942	0.116110127006397	-2.18503432085613	0.0288863302345808	0.352846617435951
2300009A05Rik	203.47596496343	-0.0729985758001028	0.114543610505567	-0.637299413541314	0.523929832889987	0.843959798019146
2310009B15Rik	60.6269233385417	0.095223476570061	0.11782208543752	0.808197174718631	0.418977083915145	0.790906999091234
2310011J03Rik	275.502449502076	0.230564664648365	0.108086340035847	2.13315266824557	0.0329122044322114	0.373401202414212
2310022A10Rik	350.604018947073	-0.0497881434316075	0.109395161099086	-0.45512199014462	0.649021478587006	0.895695138750214
2310022B05Rik	4192.91616860085	-0.0291756176289504	0.074566200830851	-0.391271344172859	0.695596677931939	0.91302034446022
2310030G06Rik	51.4700814659572	0.127227192935238	0.119349945641728	1.06600126419125	0.286423070433075	0.716093228440974
2310033P09Rik	368.617684001432	0.122008481828038	0.104768087445556	1.16455768930058	0.244198078875797	0.684750578968366
2310035C23Rik	1619.52426309335	-0.21021055828383	0.0858137783284212	-2.44961313181346	0.0143009776291401	0.273975330636702
2310036O22Rik	960.48877865056	0.179148673785865	0.0904926630938918	1.97970385289675	0.0477368153902133	0.417132603925612
2310039H08Rik	67.9934766993182	0.0678822439500162	0.121571107676044	0.558374808354177	0.576588471336277	0.865243690111114
2310057M21Rik	610.933977186474	0.0508309504769752	0.0915700750908731	0.55510438783119	0.578823261700141	0.866308988473287
2310061I04Rik	1208.84743663514	0.142583868968918	0.0916552372521421	1.55565435477158	0.119790306108204	0.554566047627169
2410002F23Rik	869.01229756291	-0.0156623929193221	0.0877175739217978	-0.178554789183813	0.858287296880014	0.961737462616562
2410004B18Rik	330.786843831163	0.0577338026368255	0.105409465916153	0.547709848779135	0.583891148462497	0.868693361801056
2410004P03Rik	534.159587181309	0.211482205500989	0.100940588367209	2.09511564101096	0.0361607138637977	0.381365352693156
2410015M20Rik	644.170858892582	0.184175433938845	0.101837336127653	1.80852564434699	0.0705247292836839	0.466834573522095
2410016O06Rik	99.7778607121831	-0.0705638645587382	0.12141740481148	-0.581167623112187	0.561127486346485	0.859756351988111
2410089E03Rik	3439.37952489412	-0.0816771690008323	0.0846022330342768	-0.965425687614422	0.334331640389024	0.745881314116472
2410131K14Rik	924.145181422365	0.0128351165578467	0.0873637918403162	0.146915744926763	0.883198524122698	0.970833498166392
2510002D24Rik	271.8024153493	0.103165600748311	0.111150105029477	0.92816467173784	0.353322156965324	0.758432055173569
2510009E07Rik	2125.72078411086	-0.0438899578886674	0.0801847098211722	-0.547360687424706	0.584130958082331	0.868693361801056
2510039O18Rik	355.274425649832	0.0312357134514418	0.100378862363713	0.311178197440236	0.755665156728901	0.93184639207655
2610001J05Rik	592.530130988304	0.229215302210556	0.0978402342811163	2.34275095409084	0.0191421558354314	0.304817562307666
2610002M06Rik	2408.79112682217	-0.0855108283204001	0.0822254102982841	-1.03995623749639	0.298360232921663	0.724228125687035
2610008E11Rik	1059.67829161293	-0.0270290140747751	0.0852454496376543	-0.317072807870275	0.751188357318753	0.930861401575105
2610020H08Rik	55.4166944813443	0.128627274220137	0.121097847749366	1.06217638554861	0.288155618080361	0.716460501618273
2610021A01Rik	744.735618549047	0.011887239393725	0.0880646328422473	0.134983125575722	0.892625216057079	0.972824681849686
2610028H24Rik	20.5432985385348	-0.0363224281852588	0.0984642990093611	-0.368889318775383	0.712210225143862	0.91999440880385
2610044O15Rik8	396.642334370659	-0.0175652273461156	0.103586166148167	-0.169571169580605	0.865347397482708	0.963088165581251
2610301B20Rik	1885.41568647481	0.196782299891718	0.0836754472908476	2.35173287102634	0.0186861889835907	0.304499418257944
2610507B11Rik	5981.18873191267	-0.0994368399629674	0.0707783255276443	-1.40490523365278	0.160049460091783	0.597047428989315
2610524H06Rik	282.237350907508	-0.0351560131015368	0.106923683764746	-0.328795378757127	0.742310356279811	0.927219675379718
2700049A03Rik	367.452439341844	-0.0928536516174039	0.0995182313311597	-0.933031569948439	0.350803668514912	0.756592406004461
2700060E02Rik	687.725948999276	0.056522956269743	0.0906215861139898	0.623725082439461	0.532808147695684	0.847900749767286
2700062C07Rik	207.0869145679	0.188590686456041	0.1140096544495	1.65416417904832	0.09809415888085	0.519973983323782
2700081O15Rik	636.731343283658	0.103116601945362	0.0918111028623148	1.12313869162428	0.26137859574003	0.699361483182628
2700094K13Rik	163.493431295667	-0.0109577517752048	0.11553831891753	-0.0948408448198587	0.924441243597872	0.980664046701604
2700097O09Rik	444.000986194354	0.113927587769549	0.117498075730505	0.969612370766431	0.332239744299218	0.744963233523846
2810004N23Rik	618.750713233795	-0.0615708661598599	0.0927874404403776	-0.663568968684113	0.506966223774189	0.837582217977513
2810006K23Rik	374.931916830595	0.128155988437337	0.103064417103739	1.24345522963898	0.21370012901812	0.654217403263907
2810021J22Rik	366.013226820802	-0.0727211178373148	0.102561027079228	-0.709052160535973	0.478292108660894	0.822199368848912
2810403A07Rik	1741.56087366613	0.0464832243510908	0.079557885806144	0.584269225860964	0.559039193327094	0.858152501820107
2810428I15Rik	341.383136619079	0.188644021890418	0.106919362139314	1.76435790595737	0.0776717404796822	0.478256214266068
2810459M11Rik	299.733014410816	0.0345139647761171	0.107406340981709	0.321340103951543	0.74795266803619	0.930111876875873
2810474O19Rik	708.456350519022	0.0617168573508846	0.0963483086474781	0.640559841861843	0.521808697675119	0.842453059492347
2900011O08Rik	4180.58661733242	0.154055630053626	0.10223766470487	1.50683831148079	0.131852106782182	0.568947673357126
2900026A02Rik	679.14991779152	-0.111679262967206	0.103343930971058	-1.08065623126415	0.279850059354191	0.71015656062874
2900055J20Rik	41.1445536196586	-0.0879605018350327	0.118397193452049	-0.742927254189151	0.45752572413874	0.811886732400917
3010026O09Rik	310.187724751307	-0.0249580844840606	0.106236335173427	-0.234929833030453	0.814263194069497	0.949721449050291
3110001I22Rik	49.7299280123311	0.0936588685781811	0.120128492297664	0.779655740172831	0.435593537173296	0.800287245774875
3110002H16Rik	703.440986618463	-0.0456318362039186	0.0908993269562966	-0.502004115232424	0.615664626222751	0.880580098458775
3110009E18Rik	38.6645170770138	0.134619935878894	0.114213013441191	1.17867423179593	0.238527920222345	0.678035324424796
3110035E14Rik	707.063507357959	0.193596809722149	0.09324420078418	2.07623431906765	0.0378722846268488	0.388623643879072
3110040N11Rik	101.284664971588	0.089616449426088	0.121898590474819	0.735172154796984	0.462234655006985	0.815018116138313
3110043O21Rik	872.326496487201	-0.0705802199707269	0.0843421923569455	-0.836831697141848	0.40268717770596	0.782431374613973
3110062M04Rik	92.5227956861016	0.102600888287581	0.121824656606917	0.842201333828794	0.399675267332589	0.781506830205505
3110070M22Rik	17.3104894126269	-0.0215303819100108	0.0981875096431026	-0.219278215612868	0.826433330395072	0.953279712930867
3110082I17Rik	177.835879833827	0.0532455281063477	0.114412751990334	0.46538106268824	0.641658593161123	0.892918771547592
3110082J24Rik	47.8314952639646	0.162691641455145	0.118505425756456	1.37286238513245	0.169795132128217	0.611253202306468
3632451O06Rik	1231.00099797971	-0.10669553135684	0.095036458592529	-1.12268000025442	0.261573424990649	0.699598795222505
3830406C13Rik	957.455755134008	0.0205821217314965	0.0912352260828571	0.225594023440074	0.821517189639233	0.951925912895668
3830408C21Rik	34.6593312281847	0.00431548984026931	0.112384797227108	0.0383992314507499	0.969369373745052	0.992074066946873
4430402I18Rik	260.686173753145	0.0191037753145823	0.110885489912072	0.172283815761025	0.86321440726215	0.962628457229338
4833420G17Rik	929.506940300105	0.0534185343286408	0.0942664178929728	0.566676187794582	0.570934201883077	0.864140710772298
4833423E24Rik	33.6195983346729	0.238349426706829	0.112157777883654	2.12512615000342	0.033576088102807	0.375113194457038
4833427G06Rik	42.0515637480196	0.0805005625813549	0.117806048796684	0.683331317904457	0.494397508898791	0.830484500485826
4833439L19Rik	3050.98533149623	0.11188169800466	0.0826677749591426	1.35338949257986	0.175931232459634	0.617350581823172
4921507P07Rik	42.1529809182051	-0.103876715331329	0.117197436243935	-0.886339485405809	0.375434617759117	0.770860325443857
4921513D11Rik	28.1415459535353	-0.0259149528232726	0.10914215505258	-0.237442194638616	0.812313758901845	0.949721449050291
4921524J17Rik	124.115410190837	0.103655650064873	0.120272569447202	0.861839491259697	0.388775849989508	0.776432666325055
4921536K21Rik	83.7139135364559	-0.0862523778240291	0.122128907831017	-0.706240474559651	0.480038604010441	0.82233213978978
4930402H24Rik	4992.6969967005	-0.0295811033098904	0.0800461840248284	-0.369550449784278	0.711717476601238	0.919769776887964
4930430F08Rik	550.263322283526	0.20702185130325	0.0974129074643684	2.12519938776054	0.0335699791134795	0.375113194457038
4930432K21Rik	48.8478697362645	-0.0701930494202943	0.120177092063122	-0.584080112234917	0.559166414444545	0.858247856749614
4930444P10Rik	31.3794230783778	0.0220789871284199	0.111857795962842	0.197384428491281	0.843526714181276	0.958296543451915
4930447C04Rik	1948.47694733158	0.229537505461641	0.115036696279771	1.9953415986791	0.0460056358218516	0.412882477579654
4930451G09Rik	91.6861693286668	0.0389086977646512	0.121648809457572	0.319844459951098	0.749086242340407	0.930570899124753
4930452B06Rik	140.674283098288	0.107477003259945	0.12196485249001	0.881212915571297	0.378202589998609	0.772020910071855
4930453N24Rik	612.633815555592	0.0370352460497635	0.09365168955545	0.39545731876877	0.692505414649052	0.911744620125681
4930502E18Rik	13.2591982150551	0.039967779144822	0.0904187218519591	0.442029906264994	0.658467564962464	0.899741068299221
4930503L19Rik	470.93657983986	0.124564405181591	0.100264014160932	1.24236403483363	0.214102278966111	0.65426758080905
4930518I15Rik	31.315153775084	0.0358593403586774	0.107464832568802	0.333684420302979	0.738617707206433	0.926293496394825
4930522L14Rik	34.9572584670018	0.030346441605009	0.113974948921252	0.266255364816843	0.790042546367537	0.944098507860666
4930523C07Rik	104.247397893174	0.135336592117951	0.120849715085315	1.11987514428486	0.262766971606995	0.700325805140823
4930539E08Rik	101.935439216937	0.0490733737749198	0.120836359940507	0.40611430035695	0.684658618863081	0.910503467763462
4930550C14Rik	25.789386209375	0.0015526901357304	0.102306308676072	0.0151768757550095	0.987891070012532	0.996608766448499
4930579G24Rik	23.8696758790568	0.107181893718987	0.105972364419283	1.01141362945266	0.311818500557065	0.731962837044833
4931406C07Rik	701.235093924257	0.0802224241828478	0.0894755422117333	0.896584946006931	0.36994043392647	0.767149423532508
4931406P16Rik	1281.80183713498	-0.0343455261643245	0.0853746650969785	-0.402291782056314	0.687469301921696	0.910671130377029
4931414P19Rik	98.9018600483074	0.00606747850843848	0.121547061111648	0.0499187594742844	0.960187128040769	0.989868408291449
4931428F04Rik	510.601708069753	-0.0766473308226969	0.0953742905208272	-0.803647716844186	0.421600457003864	0.791957655269584
4932411E22Rik	738.341466046755	-0.171626162160003	0.0898132777352154	-1.91092193145412	0.0560146141995694	0.432144890331486
4932438A13Rik	8209.38208835195	-0.154638353902074	0.0950933338683436	-1.6261744920645	0.103912540848729	0.529981645209945
4932438H23Rik	185.383521361672	-0.0261054258823508	0.116310185299669	-0.224446602119075	0.822409812263809	0.952213076132561
4932443I19Rik	198.147600905277	0.0466205240858924	0.117838464388563	0.395630784292681	0.692377423646595	0.911744620125681
4933403O08Rik	295.891898565634	-0.21678083828076	0.105872965105616	-2.04755612600918	0.0406035120555276	0.393740604207758
4933406P04Rik	16.3073437057769	-0.0479264812510556	0.0961304509644762	-0.498556708828572	0.618091709434723	0.881972034012371
4933407L21Rik	160.114850624192	-0.0562095039908915	0.115449962188237	-0.486873299267467	0.626348121778335	0.886053794774663
4933408B17Rik	30.3545934477806	-0.0379895715873735	0.109988058876498	-0.345397236531203	0.729795754423661	0.923044942009702
4933413G19Rik	71.3515964576248	0.0193661522883361	0.122136419299667	0.15856165097505	0.874014244560627	0.967189606819672
4933427D14Rik	1016.96386880681	0.0140592112546093	0.0990112977273011	0.141996030527056	0.887083141097393	0.971739217232033
4933430I17Rik	19.1979804728733	-0.00685900983342367	0.10036968473264	-0.0683374651588713	0.945517000939209	0.985122154697035
4933434E20Rik	1780.319623691	0.0410232528900834	0.0814415452624497	0.503714078089798	0.614462313981797	0.880143187974935
5031439G07Rik	4277.12820082348	0.0441151924297318	0.0857730995396726	0.514324335560792	0.607025250224319	0.878706998587416
5330417C22Rik	1227.24168980277	-0.202824610851086	0.0804988690584841	-2.51959578095103	0.0117489670411641	0.257714862734886
5430403G16Rik	75.7298029507146	-0.075441536811293	0.122107179330192	-0.6178304766773	0.536687091444225	0.849982438724051
5730409E04Rik	905.808450383051	0.0351527990845521	0.0906598765928743	0.387743734115287	0.698205687699992	0.914318623318664
5730455P16Rik	2701.19034301385	-0.111247462486747	0.0758238656264487	-1.4671826814372	0.142326366823376	0.581434302396209
5730480H06Rik	270.379810508175	0.128963427841997	0.107048675261972	1.20471764387925	0.228312322334584	0.670394513345637
5730508B09Rik	94.324603150056	0.0537748041628811	0.121849637571263	0.44132100213619	0.658980623693549	0.899741068299221
5830454E08Rik	14.6587473868463	-0.133454821314991	0.0916199534988445	-1.45661306536981	0.145223219085973	0.584029508605092
6030419C18Rik	470.898037711299	0.114271169151978	0.100533491440567	1.13664777294175	0.25568556048699	0.694960771483015
6030458C11Rik	537.221040361939	-0.102322972930117	0.0937521678195463	-1.09141980724187	0.275088200709728	0.706552247015775
6330408A02Rik	466.174873778245	0.00762351567462707	0.103856763887623	0.0734041326656011	0.941484529077905	0.984351144639918
6330409D20Rik	52.5234052047086	-0.115595666943599	0.120887332861451	-0.956226464819792	0.338957832094266	0.748080874615558
6430531B16Rik	31.2309419031679	-0.0231735927717674	0.112229412670052	-0.206484131213414	0.836412759122163	0.956255699596472
6430548M08Rik	4446.9020811435	-0.234107343143894	0.0997978572422512	-2.3458153272331	0.0189855116355522	0.304817562307666
6430571L13Rik	71.6029243732049	-0.256988401627562	0.121918394344945	-2.10787226167417	0.03504204014745	0.379207552180017
6430573F11Rik	649.841043004928	-0.0385837762204843	0.0999861470509289	-0.385891219518953	0.69957723374421	0.914918505176035
6720489N17Rik	162.762061046597	0.167357583466681	0.118469995830868	1.41265796704852	0.157756316114154	0.5950505051024
6820408C15Rik	161.567034018632	0.0739385516433273	0.115859263047709	0.638175573522165	0.523359395867113	0.843827496785978
8030462N17Rik	470.070263918091	-0.151961413005892	0.100128830280514	-1.51765892580756	0.129100403674179	0.564675056946483
9030612E09Rik	29.2757109990386	-0.171426082337546	0.110946405752241	-1.54512515457567	0.122315993611645	0.558161260161073
9030617O03Rik	450.897825558916	-0.122272165753931	0.096558303481124	-1.26630399816246	0.205404266093035	0.645937711986402
9030624J02Rik	1472.48960424317	-0.0114774927052532	0.0848426237606701	-0.13527979447724	0.892390659885877	0.972824681849686
9130011E15Rik	485.660529413795	-0.0811197804934056	0.0977085790034546	-0.83022167879995	0.406413460439771	0.785060932177992
9130019O22Rik	69.6275003200495	-0.0115980202844601	0.121970001653063	-0.0950891213189451	0.924244038851326	0.980664046701604
9130023H24Rik	134.890754129645	-0.140785324066396	0.119344986100695	-1.1796500939521	0.238139410458106	0.677494244811001
9130401M01Rik	132.508608378882	0.119753115219835	0.119180672075346	1.00480315419036	0.314991644777463	0.733715541303046
9230110C19Rik	630.22291648226	0.00984950966936112	0.0933154775848935	0.105550653806605	0.915938878502146	0.979542649086866
9330151L19Rik	398.981558139631	0.02178489878345	0.0995995852891836	0.218724794086225	0.826864433709973	0.953279712930867
9330159F19Rik	2596.5818083469	-0.0304773017271264	0.0935719719099144	-0.325709730222082	0.744643981701401	0.928726737064293
9330161L09Rik	12.6612942195796	0.0493425833451775	0.0870218272721298	0.567013873322564	0.570704756029024	0.864140710772298
9330182L06Rik	931.699588194948	-0.139797724963636	0.0956457916203863	-1.46161919510779	0.143845591340806	0.583302500967653
9430015G10Rik	391.709442647928	0.00314111931988444	0.10429129677286	0.0301187099698798	0.975972379101393	0.993861484111376
9430016H08Rik	435.988260737147	-0.0608839751760794	0.0984979784416667	-0.618124109137291	0.536493531059985	0.849982438724051
9430020K01Rik	999.156146507702	0.0577342325444637	0.107340204554981	0.537862143861404	0.590672225218812	0.871388823692554
9530068E07Rik	3012.05824427987	0.0891179985502382	0.0788111512443617	1.1307790476746	0.258148100783682	0.696228807821456
9530077C05Rik	259.673625426742	0.124851894919736	0.109429377604172	1.14093580401554	0.253896638535908	0.694953099938571
9930012K11Rik	43.0403868437892	0.006998976224966	0.116585413388619	0.0600330351931424	0.952129323849507	0.986644626527418
9930021J03Rik	3068.17516862361	-0.0752210628640367	0.0781702069410704	-0.962272786622441	0.335912595113996	0.745881314116472
A130010J15Rik	133.494373299319	0.047125261018201	0.119952670816395	0.392865458496817	0.694418854670415	0.912377359026735
A230046K03Rik	1912.70294507444	-0.0712391768663853	0.0759275952633782	-0.938251456789462	0.34811519999281	0.755554603400033
A230050P20Rik	1763.44415762279	-0.0409303748298615	0.0892313973846324	-0.458699247456934	0.646450154534922	0.894338586130116
A230065H16Rik	60.3231870224117	0.219715277264533	0.120426050788957	1.82448295717658	0.0680790905793558	0.461407859916139
A2m	279.886726082816	-0.253929987704921	0.110740852862617	-2.29301094529172	0.021847374816489	0.320015491339749
A430005L14Rik	202.184818412828	0.171379455510716	0.112752325401584	1.51996382247837	0.128520068358103	0.564311796028189
